ID_RUAS,NO_RUAS,NAMA_RUAS,PANGKAL_RUAS,UJUNG_RUAS,LINGKUNGAN,ID_KELURAHAN,KODE_KELURAHAN,KELURAHAN,ID_KECAMATAN,,KECAMATAN,PANJANG,LEBAR,BAHU_JALAN,ID_PERKERASAN,PERKERASAN,ID_KONDISI,KONDISI,UTILITAS,START_X,START_Y,MID_X,MID_Y,END_X,END_Y,GEOMETRY,IMAGE
1078,1078,GANG 2 KROMASAN TIMUR,KROMASAN TIMUR,MAKAM,KROMASAN,25,1001,BERU,8,35.05.17,WLINGI,160.6904576,3,1,2,ASPAL,3,RUSAK RINGAN,SALURAN KANAN KIRI,112.30877,-8.099145361,112.3094231,-8.099466809,112.309388,-8.100015239,"{""type"":""MultiLineString"",""coordinates"":[[[112.308769989,-8.099145361],[112.30951023,-8.09950967],[112.309613438,-8.099558708],[112.309620734,-8.099587397],[112.309388025,-8.100015239]]]}",1078.jpg
1079,1079,GANG 3 KROMASA TIMURJ,ALAN KROMASAN TIMUR,JALAN KROMASAN BARAT,KROMASAN,25,1001,BERU,8,35.05.17,WLINGI,106.898277,3,1,2,ASPAL,2,SEDANG,BAHU JALAN,112.3074175,-8.102114652,112.3069763,-8.101914022,112.3065351,-8.101713392,"{""type"":""MultiLineString"",""coordinates"":[[[112.307417457,-8.102114653],[112.306535084,-8.101713391]]]}",1079.jpg
1080,1080,GANG 4 KROMASAN,JALAN KROMASAN TIMUR,BUNTU,KROMASAN,25,1001,BERU,8,35.05.17,WLINGI,81.56702201,2.5,0,5,TANAH,4,RUSAK BERAT,,112.3073717,-8.102212197,112.3077034,-8.102375621,112.3080351,-8.102539045,"{""type"":""MultiLineString"",""coordinates"":[[[112.307371655,-8.102212197],[112.308035079,-8.102539045]]]}",1080.jpg
1081,1081,GANG PUYUH,JALAN KROMASAN TIMUR,BUNTU,KROMASAN,25,1001,BERU,8,35.05.17,WLINGI,95.13607743,3,"0,5",2,ASPAL,3,RUSAK RINGAN,BAHU JALAN,112.3071331,-8.102720044,112.3075309,-8.10288693,112.3079287,-8.103053815,"{""type"":""MultiLineString"",""coordinates"":[[[112.307133142,-8.102720044],[112.307928698,-8.103053815]]]}",1081.jpg
1082,1082,GANG SD,JALAN KROMASAN BARAT,BUNTU,KROMASAN,25,1001,BERU,8,35.05.17,WLINGI,75.3654342,2,0,5,TANAH,4,RUSAK BERAT,,112.3084059,-8.099938921,112.3087226,-8.100067366,112.3090393,-8.10019581,"{""type"":""MultiLineString"",""coordinates"":[[[112.308405924,-8.099938921],[112.309039271,-8.100195811]]]}",1082.jpg
1083,1083,JALAN TENGAH SAWAH,JALAN KROMASAN TIMUR,JALAN KROMASAN TIMUR,KROMASAN,25,1001,BERU,8,35.05.17,WLINGI,1211.534492,3,"0,5",2,ASPAL,3,RUSAK RINGAN,SALURAN IRIGASI SAWAH,112.3135481,-8.090371215,112.3126832,-8.095774847,112.3095102,-8.09950967,"{""type"":""MultiLineString"",""coordinates"":[[[112.31354811,-8.090371215],[112.313553565,-8.090665498],[112.313518713,-8.091024513],[112.313490647,-8.091254302],[112.313448489,-8.09158104],[112.313328179,-8.092240374],[112.313080852,-8.093712672],[112.312861917,-8.095055675],[112.312726973,-8.095644711],[112.312570025,-8.09611179],[112.312520304,-8.096327292],[112.312477738,-8.096528415],[112.312342588,-8.097011136],[112.31195138,-8.097840104],[112.311779724,-8.098213916],[112.311476617,-8.098773583],[112.311405054,-8.098917375],[112.311315446,-8.099049261],[112.311231588,-8.099103366],[112.311087689,-8.099151682],[112.31079956,-8.099146626],[112.310253411,-8.099166325],[112.30991159,-8.099263131],[112.30970786,-8.099371456],[112.30951023,-8.09950967]]]}",1083.jpg
1084,1084,LINGKAR LUAR BERU - KROMASAN,JALAN K.H SAMANHUDI,JALAN SAWAH,BERU,25,1001,BERU,8,35.05.17,WLINGI,329.833826,3,1,2,ASPAL,4,RUSAK BERAT,SALURAN IRIGASI,112.315229,-8.096531731,112.3138375,-8.096956495,112.3123426,-8.097011136,"{""type"":""MultiLineString"",""coordinates"":[[[112.315229041,-8.09653173],[112.315008512,-8.096641308],[112.314836009,-8.096753125],[112.314713819,-8.096832476],[112.314472867,-8.096937334],[112.313007248,-8.096981532],[112.312342588,-8.097011136]]]}",1084.jpg
1085,1085,JALAN LINGKAR DALAM BERU - KROMASAN,JALAN K.H SAMANHUDI,JALAN YOS SUDARSO,BERU,25,1001,BERU,8,35.05.17,WLINGI,838.8111302,3,"0,5",2,ASPAL,3,RUSAK RINGAN,SALURAN AIR KANAN KIRI,112.3174311,-8.095166935,112.3162328,-8.091891917,112.3150269,-8.08877844,"{""type"":""MultiLineString"",""coordinates"":[[[112.317431124,-8.095166935],[112.3170483,-8.094701232],[112.316747141,-8.094379191],[112.316476149,-8.094104906],[112.316217317,-8.093878436],[112.316162967,-8.093776921],[112.316138765,-8.093717182],[112.316203157,-8.09321451],[112.316183851,-8.092813798],[112.316206908,-8.092520619],[112.316271941,-8.092215343],[112.316253023,-8.091934263],[112.316150287,-8.091719252],[112.315799736,-8.090972667],[112.315787441,-8.090882981],[112.315888391,-8.090547679],[112.31589991,-8.090398099],[112.31582163,-8.09032059],[112.314841033,-8.089629867],[112.314828563,-8.089486347],[112.315026852,-8.08877844]]]}",1085.jpg
1086,1086,JALAN K.H SAMANHUDI,JALAN ABDUL MUIS,BUNTU,BERU,25,1001,BERU,8,35.05.17,WLINGI,33.60927061,2,0,5,TANAH,4,RUSAK BERAT,,112.3217635,-8.089865069,112.3217003,-8.089995755,112.3215769,-8.090080057,"{""type"":""MultiLineString"",""coordinates"":[[[112.321763466,-8.089865069],[112.321745437,-8.089932122],[112.321724479,-8.089983872],[112.321630515,-8.090030116],[112.321597989,-8.090068504],[112.321576898,-8.090080057]]]}",1086.jpg
1087,1087,JALAN K.H SAMANHUDI,JALAN K.H SAMANHUDI,JALAN LINGKAR LUAR,BERU,25,1001,BERU,8,35.05.17,WLINGI,662.8851956,3,1,2,ASPAL,3,RUSAK RINGAN,SALURAN AIR KANAN KIRI,112.3194115,-8.092975909,112.3176643,-8.094839917,112.315229,-8.096531731,"{""type"":""MultiLineString"",""coordinates"":[[[112.319411523,-8.09297591],[112.318896208,-8.092770561],[112.318849356,-8.092759946],[112.318813414,-8.092781596],[112.317975608,-8.094291692],[112.317746466,-8.09470517],[112.31753153,-8.095057588],[112.317405927,-8.095194377],[112.317269531,-8.095334789],[112.317161678,-8.095392562],[112.316938839,-8.095529664],[112.315229041,-8.09653173]]]}",1087.jpg
1088,1088,JALAN K.H SAMANHUDI,JALAN K.H SAMANHUDI,JALAN K.H SAMANHUDI,BERU,25,1001,BERU,8,35.05.17,WLINGI,1157.58642,3.5,1,2,ASPAL,3,RUSAK RINGAN,SALURAN AIR KANAN KIRI,112.3203818,-8.089054545,112.3190129,-8.094095366,112.315229,-8.096531731,"{""type"":""MultiLineString"",""coordinates"":[[[112.320381772,-8.089054544],[112.320068151,-8.090560123],[112.319917596,-8.091512897],[112.319841578,-8.091761982],[112.319284883,-8.093333381],[112.318956551,-8.094253232],[112.318880361,-8.094449678],[112.318837504,-8.09455988],[112.31877533,-8.094636647],[112.318588451,-8.094756885],[112.318482921,-8.094790724],[112.318387999,-8.094856231],[112.31829243,-8.0950001],[112.318206636,-8.095196578],[112.318106422,-8.095388316],[112.318058855,-8.095527245],[112.317929799,-8.095709506],[112.317604133,-8.095973752],[112.316904816,-8.096511971],[112.31665562,-8.096665907],[112.316348788,-8.096815243],[112.315993814,-8.096926452],[112.315830677,-8.09696526],[112.315744121,-8.096927257],[112.315609236,-8.096793701],[112.315229041,-8.09653173]]]}",1088.jpg
1089,1089,GANG 12 SAMANHUDI,JALAN K.H SAMANHUDI,JALAN K.H SAMANHUDI,BERU,25,1001,BERU,8,35.05.17,WLINGI,81.2399871,4,0,2,ASPAL,2,SEDANG,SALURAN AIR KANAN KIRI,112.3179024,-8.095731722,112.3176668,-8.095449329,112.3174311,-8.095166935,"{""type"":""MultiLineString"",""coordinates"":[[[112.317902419,-8.095731722],[112.317431124,-8.095166935]]]}",1089.jpg
1090,1090,GANG 1 ABDUL MUIS,JALAN ABDUL MUIS,BUNTU,BERU,25,1001,BERU,8,35.05.17,WLINGI,100.4359107,3,0,2,ASPAL,2,SEDANG,,112.3192381,-8.088195593,112.3191395,-8.08863889,112.319056,-8.089084305,"{""type"":""MultiLineString"",""coordinates"":[[[112.319238129,-8.088195593],[112.319061735,-8.088988579],[112.319056045,-8.089084305]]]}",1090.jpg
1091,1091,GANG SAMANHUDI 1,JALAN K.H SAMANHUDI,BUNTU,BERU,25,1001,BERU,8,35.05.17,WLINGI,87.33138404,2,0,3,BETON,3,RUSAK RINGAN,,112.3203316,-8.089295558,112.3199445,-8.089211553,112.3195574,-8.089127549,"{""type"":""MultiLineString"",""coordinates"":[[[112.320331567,-8.089295559],[112.319557367,-8.089127549]]]}",1091.jpg
1092,1092,GANG SAMANHUDI 2,JALAN K.H SAMANHUDI,BUNTU,BERU,25,1001,BERU,8,35.05.17,WLINGI,86.44393448,2,0,3,BETON,4,RUSAK BERAT,,112.3202698,-8.089591921,112.3198856,-8.089513854,112.3195013,-8.089435788,"{""type"":""MultiLineString"",""coordinates"":[[[112.320269833,-8.089591921],[112.319501348,-8.089435787]]]}",1092.jpg
1093,1093,GANG BELIMBING/ GANG 7 SAMANHUDI,JALAN K.H SAMANHUDI,BUNTU,BERU,25,1001,BERU,8,35.05.17,WLINGI,44.34771653,2,0,3,BETON,4,RUSAK BERAT,,112.3198672,-8.09167796,112.3196707,-8.091635121,112.3194742,-8.091592282,"{""type"":""MultiLineString"",""coordinates"":[[[112.31986722,-8.091677959],[112.319474151,-8.091592282]]]}",1093.jpg
1094,1094,GANG 3 SAMANHUDI,JALAN K.H SAMANHUDI,JALAN K.H SAMANHUDI,BERU,25,1001,BERU,8,35.05.17,WLINGI,117.8452614,2,0,3,BETON,3,RUSAK RINGAN,,112.3202483,-8.089695072,112.3207566,-8.08986017,112.3212649,-8.090025267,"{""type"":""MultiLineString"",""coordinates"":[[[112.320248346,-8.089695073],[112.321264906,-8.090025267]]]}",1094.jpg
1095,1095,GANG 4 SAMANHUDI,JALAN K.H SAMANHUDI,BUNTU,BERU,25,1001,BERU,8,35.05.17,WLINGI,76.70562197,3,0,3,BETON,3,RUSAK RINGAN,,112.3200891,-8.090459584,112.3204274,-8.090540822,112.3207657,-8.090622061,"{""type"":""MultiLineString"",""coordinates"":[[[112.320089094,-8.090459583],[112.320765667,-8.090622061]]]}",1095.jpg
1096,1096,GANG 5 SAMANHUDI,JALAN K.H SAMANHUDI,BUNTU,BERU,25,1001,BERU,8,35.05.17,WLINGI,83.9371542,2,0,3,BETON,3,RUSAK RINGAN,,112.320013,-8.090909056,112.3203826,-8.091000362,112.3207522,-8.091091669,"{""type"":""MultiLineString"",""coordinates"":[[[112.320013014,-8.090909056],[112.320752191,-8.091091669]]]}",1096.jpg
1097,1097,GANG 6 SAMANHUDI,JALAN K.H SAMANHUDI,BUNTU,BERU,25,1001,BERU,8,35.05.17,WLINGI,70.52921226,2,0,3,BETON,3,RUSAK RINGAN,,112.3199452,-8.091338479,112.3202548,-8.091418755,112.3205644,-8.091499032,"{""type"":""MultiLineString"",""coordinates"":[[[112.319945157,-8.091338479],[112.320564448,-8.091499032]]]}",1097.jpg
1098,1098,GANG 8 SAMANHUDI,JALAN K.H SAMANHUDI,BUNTU,BERU,25,1001,BERU,8,35.05.17,WLINGI,84.83057939,3,0,2,ASPAL,4,RUSAK BERAT,,112.3194115,-8.092975909,112.3197839,-8.093072578,112.3201563,-8.093169247,"{""type"":""MultiLineString"",""coordinates"":[[[112.319411523,-8.09297591],[112.320156333,-8.093169247]]]}",1098.jpg
1099,1099,JALAN ABDUL MUIS,JALAN YOS SUDARSO,JALAN K.H SAMANHUDI,NGAMBAK,25,1001,BERU,8,35.05.17,WLINGI,610.7648207,3.5,0,2,ASPAL,3,RUSAK RINGAN,SORONG GORONG SALURAN AIR,112.3169733,-8.087342501,112.3194604,-8.088365983,112.3217635,-8.089865069,"{""type"":""MultiLineString"",""coordinates"":[[[112.31697325,-8.087342501],[112.318466122,-8.087603792],[112.320074708,-8.088836891],[112.320358677,-8.089041744],[112.320796425,-8.089284382],[112.321084993,-8.089427011],[112.321378396,-8.089579193],[112.321590028,-8.089688572],[112.321715168,-8.089779089],[112.321763466,-8.089865069]]]}",1099.jpg
1100,1100,JALAN PEMANCINGAN,JALAN YOS SUDARSO,JALAN ABDUL MUIS,NGAMBAK,25,1001,BERU,8,35.05.17,WLINGI,136.5667051,2,0,2,ASPAL,3,RUSAK RINGAN,,112.3175789,-8.086878887,112.3181004,-8.08721201,112.3184661,-8.087603792,"{""type"":""MultiLineString"",""coordinates"":[[[112.317578914,-8.086878887],[112.31847499,-8.087451349],[112.318508757,-8.087499094],[112.318494569,-8.087566134],[112.318466122,-8.087603792]]]}",1100.jpg
1101,1101,JALAN YOS SUDARSO,JALAN NASIONAL,BUNTU,NGAMBAK,25,1001,BERU,8,35.05.17,WLINGI,817.6885745,4,1,2,ASPAL,3,RUSAK RINGAN,SALURAN AIR KANAN KIRI,112.3182853,-8.086338166,112.3153217,-8.088563661,112.3118196,-8.088135547,"{""type"":""MultiLineString"",""coordinates"":[[[112.318285307,-8.086338166],[112.316481942,-8.087718578],[112.315026852,-8.08877844],[112.314897438,-8.088850637],[112.314782303,-8.088883309],[112.314627483,-8.088894574],[112.314400615,-8.088898893],[112.313748122,-8.088696417],[112.311819608,-8.088135547]]]}",1101.jpg
1102,1102,JALAN HOS COKRO AMINOTO,JALAN YOS SUDARSO,JALAN NGAMBAK,NGAMBAK,25,1001,BERU,8,35.05.17,WLINGI,168.9838494,2.5,"0,5",2,ASPAL,3,RUSAK RINGAN,SALURAN AIR KANAN KIRI,112.3168795,-8.087414238,112.3161315,-8.087247213,112.3153835,-8.087080188,"{""type"":""MultiLineString"",""coordinates"":[[[112.316879533,-8.087414238],[112.315383468,-8.087080188]]]}",1102.jpg
1103,1103,JALAN RA KARTINI,JALAN YOS SUDARSO,JALAN MAYJEN SOETOYO,NGAMBAK,25,1001,BERU,8,35.05.17,WLINGI,271.9302355,3,1,2,ASPAL,3,RUSAK RINGAN,"SALURAN AIR KANAN , BAHU JALAN KIRI",112.3164819,-8.087718578,112.3152709,-8.087574887,112.3141511,-8.087981412,"{""type"":""MultiLineString"",""coordinates"":[[[112.316481942,-8.087718578],[112.316147883,-8.087740501],[112.31588376,-8.087731781],[112.315686704,-8.087674991],[112.315321452,-8.087575675],[112.315066947,-8.087571708],[112.314822139,-8.087596423],[112.314591875,-8.087664159],[112.314280479,-8.087885288],[112.314151143,-8.087981411]]]}",1103.jpg
1104,1104,JALAN MAYJEN SOETOYO,JALAN YOS SUDARSO,JALAN YOS SUDARSO,NGAMBAK,25,1001,BERU,8,35.05.17,WLINGI,332.8915561,3,"0,5",2,ASPAL,3,RUSAK RINGAN,SALURAN AIR,112.3155191,-8.088419922,112.3140826,-8.087959276,112.3132003,-8.088537099,"{""type"":""MultiLineString"",""coordinates"":[[[112.315519065,-8.088419922],[112.314151143,-8.087981411],[112.313428928,-8.087748054],[112.313200313,-8.088537099]]]}",1104.jpg
1105,1105,JALAN SUTAN SYAHRIR,JALAN NASIONAL 3,BUNTU,NGAMBAK,25,1001,BERU,8,35.05.17,WLINGI,159.1281401,3,"0,5",2,ASPAL,4,RUSAK BERAT,SALURAN KANAN,112.3183665,-8.086196736,112.3183949,-8.085478408,112.3184999,-8.084766676,"{""type"":""MultiLineString"",""coordinates"":[[[112.318366477,-8.086196736],[112.318382423,-8.085562623],[112.31849988,-8.084766676]]]}",1105.jpg
1106,1106,JALAN INDOMART,JALAN NASIONAL 3,BUNTU,NGAMBAK,25,1001,BERU,8,35.05.17,WLINGI,156.4952651,3,1,3,BETON,4,RUSAK BERAT,BAHU JALAN,112.3178263,-8.086216423,112.3178418,-8.085507905,112.3171456,-8.085435013,"{""type"":""MultiLineString"",""coordinates"":[[[112.317826349,-8.086216423],[112.317842025,-8.085498567],[112.317145572,-8.085435013]]]}",1106.jpg
